Brand,Location,Age,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand_Category
Skoda,Hyderabad,9,110009.0,Diesel,Manual,First,17,1968,138.08,5,2.0781907597781832,Executive
Nissan,Hyderabad,6,85000.0,Diesel,Manual,First,19,1461,108.5,5,2.2512917986064953,Mass-Market
Volkswagen,Pune,9,84000.0,Diesel,Manual,Second,22,1199,73.9,5,1.358409157630355,Executive
Bmw,Mumbai,8,51000.0,Diesel,Automatic,First,22,1995,190.0,5,2.4423470353692043,Luxury
Nissan,Kochi,6,68880.0,Petrol,Manual,First,16,1498,97.7,5,1.6034198401085373,Mass-Market
Maruti,Chennai,2,5500.0,Petrol,Automatic,First,24,998,67.1,5,1.6582280766035324,Entry-Level
Maruti,Coimbatore,3,40052.0,Petrol,Manual,First,21,1197,85.8,5,1.969905654611529,Entry-Level
Audi,Coimbatore,3,47293.0,Diesel,Automatic,First,14,1968,174.3,5,3.681854839176972,Luxury
Hyundai,Hyderabad,6,79663.0,Diesel,Manual,First,16,1493,110.0,5,2.0149030205422647,Mass-Market
Honda,Jaipur,6,63000.0,Diesel,Manual,Second,25,1498,98.6,5,1.6582280766035324,Executive
Honda,Kolkata,5,45000.0,Diesel,Manual,First,26,1498,98.6,5,1.749199854809259,Executive
Toyota,Kochi,5,56501.0,Diesel,Automatic,First,12,2755,174.5,7,2.9290581402859983,Executive
Volkswagen,Jaipur,4,58000.0,Diesel,Manual,First,20,1498,103.2,5,1.9242486522741338,Executive
Bmw,Coimbatore,8,51602.0,Diesel,Automatic,First,22,1995,190.0,5,2.9052603703899154,Luxury
Bmw,Hyderabad,12,74199.0,Diesel,Automatic,First,16,1995,181.0,5,2.327277705584417,Luxury
Hyundai,Ahmedabad,2,25000.0,Petrol,Automatic,First,13,1591,121.3,5,2.6210388241125804,Mass-Market
Bmw,Pune,3,70000.0,Diesel,Automatic,Second,21,1995,190.0,5,3.332204510175204,Luxury
Mercedes-benz,Bangalore,6,25000.0,Diesel,Automatic,Second,14,2143,167.62,5,3.091042453358316,Luxury
Maruti,Hyderabad,2,22000.0,Diesel,Manual,First,26,1248,74.0,5,2.191653532286764,Entry-Level
Maruti,Hyderabad,4,47020.0,Petrol,Manual,Second,23,998,67.04,5,1.7047480922384253,Entry-Level
Bmw,Mumbai,2,8000.0,Diesel,Automatic,First,19,1995,187.74,5,3.548179572010801,Luxury
Audi,Delhi,9,73000.0,Diesel,Automatic,First,11,4134,335.2,7,2.9183111265854063,Luxury
Honda,Kochi,2,36973.0,Petrol,Manual,First,18,1199,88.7,5,2.0541237336955462,Executive
Tata,Coimbatore,5,42083.0,Petrol,Manual,First,25,624,37.48,4,0.9858167945227653,Mass-Market
Maruti,Chennai,3,61000.0,Petrol,Manual,First,24,796,47.3,5,1.3609765531356006,Entry-Level
Maruti,Mumbai,5,43628.0,Petrol,Manual,First,22,998,67.04,5,1.425515074273172,Entry-Level
Hyundai,Jaipur,5,60000.0,Diesel,Manual,First,24,1120,71.0,5,1.589235205116581,Mass-Market
Chevrolet,Delhi,9,54000.0,Petrol,Manual,Second,17,1199,76.8,5,1.0818051703517284,Mass-Market
Jaguar,Kochi,4,27001.0,Diesel,Automatic,First,16,2179,187.7,5,3.314913013065143,Luxury
Volkswagen,Chennai,9,52000.0,Diesel,Automatic,First,18,1968,167.7,5,2.302585092994046,Executive
Hyundai,Hyderabad,7,80000.0,Diesel,Manual,First,21,1396,88.76,5,1.7047480922384253,Mass-Market
Mitsubishi,Chennai,11,160000.0,Diesel,Manual,First,10,2835,107.2,6,2.277267285009756,Executive
Maruti,Chennai,1,3300.0,Diesel,Automatic,First,24,1248,88.5,5,2.5257286443082556,Entry-Level
Maruti,Delhi,3,35027.0,Petrol,Manual,First,24,998,67.1,5,1.3862943611198906,Entry-Level
Hyundai,Coimbatore,4,26568.0,Petrol,Manual,First,21,814,55.2,5,1.5665304114228238,Mass-Market
Maruti,Ahmedabad,4,59000.0,Diesel,Manual,First,28,1248,88.5,5,1.9459101490553132,Entry-Level
Hyundai,Bangalore,3,51000.0,Diesel,Manual,First,19,1582,126.2,5,2.6567569067146595,Mass-Market
Skoda,Delhi,7,56400.0,Diesel,Automatic,First,17,1968,138.1,5,2.1972245773362196,Executive
Volkswagen,Hyderabad,4,80000.0,Diesel,Manual,First,20,1498,88.8,5,1.916922612182061,Executive
Toyota,Hyderabad,6,107000.0,Diesel,Manual,Second,12,2494,100.6,7,2.6741486494265287,Executive
Mercedes-benz,Pune,5,100000.0,Diesel,Automatic,First,14,2143,203.0,5,3.258096538021482,Luxury
Volkswagen,Kochi,3,59998.0,Diesel,Manual,First,20,1498,88.8,5,1.8702625307159986,Executive
Audi,Hyderabad,6,105000.0,Diesel,Automatic,First,17,1968,150.0,5,2.995732273553991,Luxury
Hyundai,Kolkata,8,36000.0,Petrol,Manual,First,18,1197,80.0,5,1.252762968495368,Mass-Market
Hyundai,Kolkata,4,24350.0,Petrol,Manual,Second,19,1086,68.05,5,1.3862943611198906,Mass-Market
Tata,Kochi,1,28973.0,Diesel,Manual,First,24,1047,69.0,5,2.033397603178429,Mass-Market
Hyundai,Kochi,2,8243.0,Petrol,Manual,First,21,814,55.2,5,1.43746264769429,Mass-Market
Hyundai,Chennai,10,136642.0,Petrol,Manual,Second,17,1086,62.1,5,0.9360933591703348,Mass-Market
Hyundai,Hyderabad,8,60000.0,Petrol,Manual,First,17,1086,62.1,5,1.2781522025001875,Mass-Market
Mahindra,Chennai,11,100000.0,Diesel,Manual,Second,12,2609,120.0,8,1.6094379124341003,Mass-Market
Honda,Jaipur,9,48689.0,Petrol,Manual,First,17,1497,117.3,5,1.5830939370944985,Executive
Maruti,Bangalore,2,45000.0,Diesel,Manual,First,24,1248,88.5,5,2.3749057545736716,Entry-Level
Audi,Kochi,0,38163.0,Diesel,Automatic,First,17,1968,174.33,5,3.523709956137547,Luxury
Mercedes-benz,Chennai,8,43800.0,Diesel,Automatic,Second,14,2143,203.0,5,2.8763855159214247,Luxury
Honda,Jaipur,12,92000.0,Petrol,Manual,First,13,1799,130.0,5,1.0647107369924282,Executive
Hyundai,Kochi,2,14064.0,Petrol,Manual,First,18,1197,81.83,5,2.0268315914075385,Mass-Market
Audi,Coimbatore,2,42366.0,Diesel,Automatic,First,15,1968,174.33,5,3.494384096388273,Luxury
Honda,Jaipur,5,76551.0,Diesel,Manual,First,25,1498,98.6,5,2.1102132003465894,Executive
Hyundai,Pune,11,72672.0,Petrol,Manual,First,19,1086,68.05,5,1.0647107369924282,Mass-Market
Maruti,Kolkata,4,45000.0,Diesel,Manual,First,25,1248,74.0,5,1.5151272329628591,Entry-Level
Ford,Hyderabad,7,91696.0,Diesel,Automatic,First,11,2953,153.86,7,2.327277705584417,Mass-Market
Ford,Kochi,10,66484.0,Petrol,Manual,First,13,1299,70.0,5,0.9745596399981308,Mass-Market
Bmw,Coimbatore,0,15456.0,Diesel,Automatic,First,20,1995,190.0,5,3.6280673147171787,Luxury
Mercedes-benz,Mumbai,8,55000.0,Diesel,Automatic,Second,14,2143,203.0,5,2.833213344056216,Luxury
Honda,Ahmedabad,5,61297.0,Diesel,Manual,First,25,1498,98.6,5,1.6770965609079151,Executive
Maruti,Hyderabad,13,80000.0,Petrol,Manual,Second,17,993,60.0,5,0.7884573603642702,Entry-Level
Hyundai,Jaipur,6,59000.0,Petrol,Manual,Second,18,1197,80.0,5,1.62924053973028,Mass-Market
Bmw,Chennai,10,150000.0,Diesel,Automatic,First,11,2993,235.0,5,2.9831534913471307,Luxury
Hyundai,Coimbatore,2,60083.0,Diesel,Manual,First,19,1582,126.2,5,2.6932749155200555,Mass-Market
Maruti,Kolkata,3,85450.0,Diesel,Manual,First,26,1248,74.0,5,1.6094379124341003,Entry-Level
Maruti,Jaipur,6,88000.0,Diesel,Manual,First,22,1248,74.0,5,1.673351238177753,Entry-Level
Hyundai,Kochi,4,81828.0,Diesel,Manual,First,24,1186,73.97,5,1.860974538249528,Mass-Market
Ford,Mumbai,3,18000.0,Petrol,Manual,First,18,1196,86.8,5,1.7749523509116738,Mass-Market
Bmw,Chennai,2,15000.0,Diesel,Automatic,First,15,2993,258.0,5,4.2626798770413155,Luxury
Mercedes-benz,Kolkata,3,34000.0,Diesel,Automatic,First,11,2143,167.62,5,3.2771447329921766,Luxury
Hyundai,Ahmedabad,4,46000.0,Petrol,Automatic,First,18,1197,82.0,5,1.8082887711792655,Mass-Market
Hyundai,Hyderabad,6,48158.0,Diesel,Manual,First,22,1582,126.32,5,2.0412203288596382,Mass-Market
Bmw,Hyderabad,6,93000.0,Diesel,Automatic,First,16,2993,218.0,5,3.3141860046725258,Luxury
Nissan,Ahmedabad,6,71007.0,Diesel,Manual,First,23,1461,63.1,5,1.589235205116581,Mass-Market
Maruti,Pune,9,63067.0,Petrol,Manual,Second,15,1586,103.3,5,1.308332819650179,Entry-Level
Tata,Hyderabad,8,70259.0,Diesel,Manual,First,21,1248,88.8,5,1.3737155789130306,Mass-Market
Audi,Ahmedabad,4,13000.0,Diesel,Automatic,First,16,1968,140.0,5,3.1780538303479458,Luxury
Maruti,Pune,10,140000.0,Diesel,Manual,Second,17,1248,75.0,5,1.2499017362143359,Entry-Level
Maruti,Jaipur,4,130000.0,Diesel,Manual,First,25,1248,74.0,5,1.7047480922384253,Entry-Level
Toyota,Delhi,8,89401.0,Diesel,Manual,First,21,1364,87.2,5,1.7047480922384253,Executive
Honda,Hyderabad,4,67000.0,Diesel,Manual,First,27,1498,98.6,5,2.066862759472976,Executive
Bmw,Kochi,9,65329.0,Petrol,Automatic,First,7,4395,450.0,4,3.0782334950657346,Luxury
Skoda,Jaipur,9,72000.0,Petrol,Manual,First,16,1198,73.9,5,1.1662709371419244,Executive
Land,Mumbai,8,82000.0,Diesel,Automatic,Second,12,2179,187.74,5,2.7013612129514133,Luxury
Ford,Pune,9,85000.0,Petrol,Manual,First,15,1596,101.0,5,0.9001613499442714,Mass-Market
Hyundai,Pune,7,83000.0,Diesel,Automatic,First,19,1582,126.32,5,1.9459101490553132,Mass-Market
Renault,Jaipur,3,26000.0,Petrol,Manual,First,21,999,67.0,5,1.3862943611198906,Mass-Market
Tata,Delhi,7,27000.0,Diesel,Manual,First,22,1248,88.8,5,1.5040773967762742,Mass-Market
Hyundai,Kochi,1,37746.0,Diesel,Manual,First,21,1396,88.73,5,2.150598735996164,Mass-Market
Maruti,Mumbai,10,63274.0,Petrol,Manual,Second,15,1586,104.68,5,1.095273387402595,Entry-Level
Renault,Hyderabad,3,25000.0,Petrol,Manual,First,25,799,53.3,5,1.5686159179138452,Mass-Market
Mahindra,Bangalore,6,170000.0,Diesel,Manual,First,11,2498,112.0,7,1.6094379124341003,Mass-Market
Hyundai,Bangalore,6,45010.0,Petrol,Manual,Second,21,814,55.2,5,1.3737155789130306,Mass-Market
Honda,Delhi,6,75348.0,Diesel,Manual,First,25,1498,98.6,5,1.55814461804655,Executive
Volkswagen,Kolkata,9,90110.0,Diesel,Manual,First,22,1199,73.9,5,1.252762968495368,Executive
Honda,Pune,8,102013.0,Petrol,Manual,First,17,1497,118.0,5,1.55814461804655,Executive
Toyota,Pune,4,36000.0,Diesel,Automatic,First,12,2982,168.5,7,3.1354942159291497,Executive
Honda,Kochi,2,37578.0,Petrol,Manual,First,18,1198,86.7,5,1.965712776351493,Executive
Bmw,Pune,4,46001.0,Diesel,Automatic,First,20,1995,143.0,5,2.833213344056216,Luxury
Maruti,Hyderabad,5,46559.0,Petrol,Automatic,First,23,998,67.04,5,1.55814461804655,Entry-Level
Toyota,Mumbai,4,48000.0,Diesel,Manual,First,12,2494,100.6,8,2.545531271604435,Executive
Jaguar,Pune,6,46000.0,Diesel,Automatic,Second,16,2179,187.7,5,3.2188758248682006,Luxury
Honda,Hyderabad,2,15000.0,Petrol,Manual,First,17,1199,88.7,5,2.2925347571405443,Executive
Bmw,Chennai,7,85000.0,Diesel,Automatic,Third,17,1995,184.0,5,2.3978952727983707,Luxury
Skoda,Mumbai,5,32000.0,Petrol,Automatic,First,14,1598,103.5,5,1.8794650496471605,Executive
Volkswagen,Kochi,7,60818.0,Petrol,Manual,First,16,1598,103.5,5,1.5238800240724537,Executive
Ford,Coimbatore,0,35188.0,Diesel,Manual,First,22,1498,98.59,5,2.495681722955959,Mass-Market
Mahindra,Jaipur,7,110000.0,Diesel,Manual,First,15,2179,140.0,7,2.1041341542702074,Mass-Market
Ford,Mumbai,5,61000.0,Diesel,Manual,First,18,1388,67.0,5,1.3812818192963463,Mass-Market
Hyundai,Pune,9,75000.0,Petrol,Manual,Second,17,1086,62.1,5,0.9932517730102833,Mass-Market
Mercedes-benz,Delhi,4,55000.0,Diesel,Automatic,First,12,2987,224.0,7,3.970291913552122,Luxury
Honda,Mumbai,3,42000.0,Petrol,Manual,First,17,1497,117.3,5,2.327277705584417,Executive
Hyundai,Bangalore,5,48000.0,Diesel,Automatic,First,13,2199,194.3,7,2.847812143477369,Mass-Market
Mercedes-benz,Kolkata,4,35000.0,Diesel,Automatic,First,17,2143,136.0,5,3.09058780456667,Luxury
Toyota,Chennai,14,128000.0,Diesel,Manual,Second,12,2494,102.0,8,1.6582280766035324,Executive
Bmw,Bangalore,11,78000.0,Diesel,Automatic,Second,16,1995,181.0,5,2.1041341542702074,Luxury
Maruti,Hyderabad,8,53080.0,Petrol,Manual,First,18,1197,85.8,5,1.6863989535702288,Entry-Level
Volkswagen,Pune,8,66000.0,Petrol,Manual,Second,15,1598,103.6,5,1.6582280766035324,Executive
Maruti,Ahmedabad,7,25000.0,Petrol,Manual,First,16,1373,93.7,7,1.8484548129046001,Entry-Level
Hyundai,Coimbatore,3,36139.0,Petrol,Automatic,Second,18,1197,82.0,5,1.9878743481543455,Mass-Market
Hyundai,Delhi,2,44000.0,Diesel,Manual,First,19,1582,126.2,5,2.6026896854443837,Mass-Market
Audi,Ahmedabad,11,50000.0,Diesel,Automatic,Second,16,2967,241.38,5,2.1400661634962708,Luxury
Mahindra,Delhi,3,81177.0,Diesel,Manual,First,16,1997,140.0,7,2.505525936990736,Mass-Market
Ford,Mumbai,3,26000.0,Petrol,Automatic,First,16,1499,110.4,5,2.157559320943788,Mass-Market
Hyundai,Mumbai,3,100000.0,Diesel,Manual,First,24,1120,71.0,5,1.7047480922384253,Mass-Market
Volkswagen,Hyderabad,5,75000.0,Diesel,Automatic,First,21,1498,103.2,5,2.1400661634962708,Executive
Hyundai,Mumbai,9,55980.0,Petrol,Manual,First,20,1197,78.9,5,1.1786549963416462,Mass-Market
Audi,Hyderabad,4,30000.0,Diesel,Automatic,First,17,1968,174.33,5,3.332204510175204,Luxury
Hyundai,Pune,7,49700.0,Diesel,Manual,Second,21,1396,88.76,5,1.6448050562713916,Mass-Market
Hyundai,Chennai,6,79000.0,Diesel,Manual,First,23,1396,88.7,5,2.0149030205422647,Mass-Market
Honda,Delhi,9,65100.0,Petrol,Manual,First,17,1497,118.0,5,1.423108334242607,Executive
Maruti,Pune,3,54161.0,Diesel,Manual,First,25,1248,88.5,7,2.1564025828159643,Entry-Level
Maruti,Hyderabad,8,28619.0,Petrol,Manual,First,19,796,46.3,5,1.2237754316221157,Entry-Level
Maruti,Mumbai,3,9000.0,Petrol,Automatic,First,20,998,67.0,5,1.6582280766035324,Entry-Level
Hyundai,Kochi,3,42876.0,Diesel,Automatic,First,19,1582,126.2,5,2.333114298028869,Mass-Market
Maruti,Bangalore,8,64000.0,Petrol,Manual,First,19,796,46.3,5,1.220829921392359,Entry-Level
Volkswagen,Kochi,1,20488.0,Petrol,Manual,Second,16,1598,103.5,5,2.1564025828159643,Executive
Maruti,Delhi,3,21000.0,Petrol,Manual,First,21,1197,83.1,5,1.9754689512968577,Entry-Level
Honda,Kochi,8,55987.0,Petrol,Automatic,First,13,1997,153.86,5,2.2213750375685026,Executive
Toyota,Coimbatore,2,72668.0,Diesel,Manual,First,14,2755,174.5,7,3.396184839838611,Executive
Honda,Mumbai,4,32000.0,Petrol,Automatic,First,15,1497,116.3,5,2.2512917986064953,Executive
Mercedes-benz,Bangalore,5,3000.0,Petrol,Automatic,Second,12,5461,421.0,2,4.51085950651685,Luxury
Honda,Mumbai,4,10400.0,Petrol,Manual,First,17,1497,117.3,5,2.0162354657760435,Executive
Maruti,Mumbai,6,35000.0,Diesel,Manual,First,22,1248,74.0,5,1.7316555451583497,Entry-Level
Toyota,Kochi,6,55101.0,Petrol,Automatic,First,14,1794,138.1,5,2.2407096892759584,Executive
Toyota,Bangalore,5,57464.0,Diesel,Manual,First,23,1364,67.06,5,1.9095425048844386,Executive
Maruti,Jaipur,13,110000.0,Petrol,Manual,First,18,998,67.1,5,0.7466879474879752,Entry-Level
Mercedes-benz,Mumbai,5,72000.0,Petrol,Automatic,First,12,1991,184.0,5,2.9041650800285006,Luxury
Jaguar,Delhi,7,16000.0,Diesel,Automatic,First,16,2179,187.7,5,3.4965075614664802,Luxury
Hyundai,Kochi,8,62020.0,Petrol,Manual,First,17,1197,80.0,5,1.4929040961781488,Mass-Market
Land,Pune,5,85000.0,Diesel,Automatic,Second,12,2179,147.51,5,3.1780538303479458,Luxury
Hyundai,Kochi,1,14223.0,Petrol,Manual,First,18,1197,81.86,5,2.1186622548331173,Mass-Market
Honda,Jaipur,5,41210.0,Petrol,Manual,First,18,1198,86.7,5,1.6863989535702288,Executive
Maruti,Coimbatore,3,18043.0,Petrol,Manual,First,22,796,47.3,5,1.6331544390514163,Entry-Level
Toyota,Chennai,3,80000.0,Diesel,Automatic,First,11,2755,171.5,7,3.0204248861443626,Executive
Hyundai,Hyderabad,3,21000.0,Petrol,Automatic,First,18,1197,82.0,5,1.9740810260220096,Mass-Market
Bmw,Bangalore,3,49000.0,Diesel,Automatic,First,16,2993,258.0,5,3.828641396489095,Luxury
Hyundai,Chennai,9,95000.0,Petrol,Manual,Second,18,1197,80.0,5,1.33500106673234,Mass-Market
Hyundai,Pune,4,32000.0,Petrol,Automatic,First,18,1197,82.0,5,1.7578579175523736,Mass-Market
Ford,Hyderabad,5,122800.0,Diesel,Manual,First,25,1498,89.75,5,1.8946168546677629,Mass-Market
Maruti,Ahmedabad,4,69000.0,Diesel,Manual,First,26,1248,74.0,5,1.9315214116032138,Entry-Level
Toyota,Pune,4,65000.0,Diesel,Manual,Second,23,1364,67.04,5,1.791759469228055,Executive
Hyundai,Ahmedabad,4,23000.0,Petrol,Manual,First,19,1197,82.0,5,1.7749523509116738,Mass-Market
Honda,Ahmedabad,10,70000.0,Petrol,Manual,First,13,1799,130.0,5,1.6582280766035324,Executive
Toyota,Chennai,5,170000.0,Diesel,Manual,First,12,2494,100.6,8,2.4765384001174837,Executive
Hyundai,Delhi,7,56000.0,Petrol,Manual,First,13,1495,94.0,5,1.2383742310432684,Mass-Market
Maruti,Pune,6,30000.0,Petrol,Manual,First,22,796,47.3,5,1.252762968495368,Entry-Level
Mercedes-benz,Kolkata,9,35000.0,Petrol,Automatic,First,8,5461,387.3,2,3.417726683613366,Luxury
Ford,Jaipur,6,92250.0,Diesel,Manual,Second,22,1498,89.84,5,1.9095425048844386,Mass-Market
Hyundai,Pune,1,40000.0,Petrol,Manual,First,20,1197,81.86,5,1.791759469228055,Mass-Market
Skoda,Kochi,5,96848.0,Petrol,Automatic,First,14,1598,103.6,5,1.7263316639055997,Executive
Audi,Delhi,3,42000.0,Diesel,Automatic,First,15,1968,174.33,5,3.1986731175506815,Luxury
Mahindra,Kolkata,6,55886.0,Diesel,Manual,First,16,2179,140.0,7,2.1102132003465894,Mass-Market
Hyundai,Kochi,0,12336.0,Petrol,Manual,First,17,1591,121.3,5,2.5556757206762075,Mass-Market
Hyundai,Chennai,10,60000.0,Petrol,Manual,Third,13,1599,103.2,5,1.1786549963416462,Mass-Market
Nissan,Pune,1,24000.0,Petrol,Manual,First,19,1198,67.04,5,1.6094379124341003,Mass-Market
Honda,Pune,3,32198.0,Petrol,Automatic,First,16,1198,86.8,5,1.8082887711792655,Executive
Toyota,Hyderabad,5,92247.0,Diesel,Manual,First,12,2494,100.6,7,2.6026896854443837,Executive
Volkswagen,Chennai,8,121311.0,Diesel,Manual,First,20,1498,108.5,5,1.3609765531356006,Executive
Mahindra,Coimbatore,3,66296.0,Diesel,Manual,First,16,2179,140.0,7,2.830857630363757,Mass-Market
Hyundai,Mumbai,4,41000.0,Petrol,Automatic,First,16,1197,82.0,5,1.864080130807681,Mass-Market
Ford,Kochi,2,38681.0,Diesel,Manual,First,13,2198,157.7,7,3.213260086082565,Mass-Market
Chevrolet,Kochi,11,43761.0,Petrol,Manual,First,18,995,62.0,5,1.0116009116784799,Mass-Market
Maruti,Hyderabad,2,17400.0,Diesel,Manual,First,24,1248,88.5,7,2.3749057545736716,Entry-Level
Honda,Bangalore,6,61510.0,Diesel,Manual,First,25,1498,98.6,5,1.749199854809259,Executive
Honda,Delhi,5,60000.0,Petrol,Manual,First,17,1497,117.3,5,1.9810014688665833,Executive
Mini,Bangalore,5,35165.0,Diesel,Automatic,Second,23,1998,112.0,5,3.1354942159291497,Premium
Toyota,Kochi,3,41617.0,Petrol,Automatic,First,14,1794,138.1,5,2.717340248009303,Executive
Skoda,Delhi,5,65000.0,Petrol,Automatic,First,13,1798,157.75,5,2.5610957881455465,Executive
Maruti,Delhi,8,68000.0,Petrol,Manual,First,18,998,67.1,5,1.252762968495368,Entry-Level
Hyundai,Mumbai,6,49000.0,Petrol,Manual,First,19,1086,68.05,5,1.3217558399823195,Mass-Market
Tata,Coimbatore,0,16698.0,Petrol,Manual,First,23,1199,84.0,5,1.9242486522741338,Mass-Market
Maruti,Ahmedabad,3,30965.0,Petrol,Manual,First,21,1197,83.1,5,1.9810014688665833,Entry-Level
Volkswagen,Mumbai,5,56058.0,Petrol,Manual,First,15,1598,103.2,5,1.7833912195575383,Executive
Hyundai,Pune,2,15356.0,Petrol,Manual,First,18,1197,81.86,5,1.749199854809259,Mass-Market
Ford,Delhi,6,54000.0,Diesel,Manual,First,20,1399,68.05,5,1.2669476034873244,Mass-Market
Honda,Pune,8,47000.0,Petrol,Automatic,Second,13,1799,130.3,5,1.7047480922384253,Executive
Maruti,Kochi,4,21652.0,Petrol,Manual,First,22,796,47.3,5,1.3887912413184778,Entry-Level
Land,Hyderabad,3,52000.0,Diesel,Automatic,First,15,1999,177.0,5,3.7612001156935624,Luxury
Audi,Kolkata,9,35010.0,Diesel,Automatic,First,12,2698,179.5,5,2.5257286443082556,Luxury
Mercedes-benz,Hyderabad,13,76662.0,Diesel,Automatic,First,11,2987,198.5,5,2.4840729690394228,Luxury
Honda,Jaipur,10,89000.0,Petrol,Automatic,First,17,1497,118.0,5,1.5496879080283263,Executive
Honda,Jaipur,13,80000.0,Petrol,Automatic,Third,10,2354,152.0,5,1.0986122886681098,Executive
Maruti,Kochi,1,39023.0,Diesel,Manual,First,28,1248,88.5,5,2.349468678892896,Entry-Level
Hyundai,Jaipur,4,78046.0,Diesel,Manual,First,19,1582,126.2,5,2.4765384001174837,Mass-Market
Maruti,Kolkata,4,34400.0,Diesel,Manual,First,28,1248,88.5,5,1.8718021769015913,Entry-Level
Hyundai,Coimbatore,3,64624.0,Petrol,Manual,First,21,814,55.2,5,1.5496879080283263,Mass-Market
Maruti,Mumbai,5,69192.0,Petrol,Manual,First,16,1373,93.7,7,1.9810014688665833,Entry-Level
Volkswagen,Chennai,7,55000.0,Diesel,Manual,First,20,1598,103.6,5,1.7749523509116738,Executive
Honda,Mumbai,14,81000.0,Petrol,Manual,Second,12,1493,100.0,5,0.7419373447293773,Executive
Volkswagen,Kochi,3,36733.0,Petrol,Manual,First,16,1198,73.9,5,1.7439688053917064,Executive
Mercedes-benz,Mumbai,3,43022.0,Diesel,Automatic,First,17,2143,136.0,5,3.2523106009544382,Luxury
Hyundai,Jaipur,6,74000.0,Diesel,Manual,First,14,2199,194.3,7,2.583997552432231,Mass-Market
Maruti,Kolkata,5,47000.0,Diesel,Manual,First,22,1248,74.0,5,1.589235205116581,Entry-Level
Hyundai,Kochi,2,37460.0,Petrol,Manual,First,18,1197,81.86,5,1.9851308622085946,Mass-Market
Mahindra,Mumbai,8,130000.0,Diesel,Manual,First,14,2498,112.0,8,1.3217558399823195,Mass-Market
Hyundai,Coimbatore,2,31576.0,Petrol,Manual,First,18,1197,82.0,5,2.180417459019838,Mass-Market
Volkswagen,Mumbai,8,66000.0,Petrol,Manual,First,15,1598,103.6,5,1.3737155789130306,Executive
Honda,Mumbai,11,79000.0,Petrol,Automatic,Second,11,2354,177.6,5,1.766441661243765,Executive
Mercedes-benz,Bangalore,8,47140.0,Diesel,Automatic,Second,13,2925,281.61,5,3.4339872044851463,Luxury
Mercedes-benz,Bangalore,3,36610.0,Diesel,Automatic,First,15,2143,107.3,5,3.039749158970765,Luxury
Hyundai,Bangalore,3,93000.0,Diesel,Manual,First,20,1582,126.2,5,2.468099531471619,Mass-Market
Audi,Mumbai,3,20003.0,Diesel,Automatic,First,20,1968,143.0,5,3.0081547935525483,Luxury
Renault,Delhi,6,66314.0,Diesel,Manual,First,19,1461,83.8,5,1.8718021769015913,Mass-Market
Ford,Chennai,10,76000.0,Diesel,Manual,First,17,1399,68.0,5,1.3217558399823195,Mass-Market
Hyundai,Bangalore,4,29000.0,Diesel,Manual,First,19,1582,126.2,5,2.6390573296152584,Mass-Market
Ford,Mumbai,8,30000.0,Diesel,Manual,First,20,1399,68.0,5,1.4350845252893227,Mass-Market
Volkswagen,Coimbatore,6,56526.0,Petrol,Manual,First,15,1598,103.5,5,1.922787731634459,Executive
Volvo,Hyderabad,4,38000.0,Diesel,Automatic,Second,16,1969,150.0,5,3.2188758248682006,Premium
Hyundai,Chennai,7,41000.0,Diesel,Automatic,First,19,1582,126.32,5,1.9810014688665833,Mass-Market
Bmw,Hyderabad,10,53000.0,Diesel,Automatic,First,14,2993,258.0,5,3.6109179126442243,Luxury
Toyota,Chennai,9,170000.0,Diesel,Manual,First,11,2982,171.0,7,2.4849066497880004,Executive
Maruti,Chennai,4,90000.0,Diesel,Manual,First,26,1248,88.5,5,2.0149030205422647,Entry-Level
Maruti,Hyderabad,1,11000.0,Diesel,Manual,First,24,1248,88.5,5,2.341805806147327,Entry-Level
Bmw,Kochi,1,21936.0,Diesel,Automatic,First,21,1995,190.0,5,3.6615082573178044,Luxury
Volkswagen,Pune,6,41000.0,Petrol,Automatic,First,14,1598,103.6,5,1.8325814637483102,Executive
Hyundai,Chennai,8,47000.0,Petrol,Manual,First,17,1197,80.0,5,1.7047480922384253,Mass-Market
Bmw,Chennai,10,110000.0,Diesel,Automatic,First,11,2993,235.0,5,2.9444389791664403,Luxury
Hyundai,Coimbatore,4,45960.0,Petrol,Manual,First,19,1197,82.0,5,1.8809906029559975,Mass-Market
Mercedes-benz,Bangalore,6,48000.0,Diesel,Automatic,First,14,2143,203.0,5,3.1354942159291497,Luxury
Land,Hyderabad,8,68000.0,Diesel,Automatic,First,12,2179,147.51,5,3.1354942159291497,Luxury
Hyundai,Mumbai,8,41000.0,Petrol,Manual,First,20,1197,78.9,5,1.2947271675944,Mass-Market
Hyundai,Jaipur,6,69573.0,Diesel,Manual,Second,22,1582,126.32,5,1.9242486522741338,Mass-Market
Volkswagen,Chennai,7,115000.0,Diesel,Manual,First,19,1968,138.1,5,2.0731719286662407,Executive
Mahindra,Kolkata,7,47629.0,Diesel,Manual,First,15,2179,140.0,7,2.0149030205422647,Mass-Market
Skoda,Delhi,6,80000.0,Petrol,Automatic,Second,14,1798,177.46,5,2.1102132003465894,Executive
Maruti,Pune,7,94868.0,Diesel,Manual,First,22,1248,74.0,5,1.7047480922384253,Entry-Level
