Brand,Location,Age,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand_Category
Tata,Hyderabad,8,96000.0,Diesel,Manual,Second,17,1396,52.8,5,0.91,Mass-Market
Maruti,Jaipur,5,45700.0,Petrol,Manual,Second,22,796,47.3,5,2.42,Entry-Level
Skoda,Kolkata,14,13000.0,Petrol,Automatic,First,9,2771,193.1,5,3.25,Executive
Volkswagen,Kolkata,6,38000.0,Petrol,Manual,First,16,1198,73.9,5,2.8,Executive
Maruti,Coimbatore,0,8018.0,Petrol,Automatic,First,22,1197,81.8,5,8.3,Entry-Level
Mahindra,Bangalore,9,144400.0,Diesel,Manual,Third,12,2179,120.0,8,5.25,Mass-Market
Maruti,Jaipur,9,152000.0,Diesel,Manual,First,17,1248,75.0,5,2.9,Entry-Level
Bmw,Pune,6,71000.0,Diesel,Automatic,First,18,1995,184.0,5,15.0,Luxury
Tata,Jaipur,7,80000.0,Petrol,Manual,Second,25,624,37.5,4,0.53,Mass-Market
Toyota,Mumbai,5,87143.0,Diesel,Manual,First,12,2494,100.0,8,12.5,Executive
Honda,Mumbai,7,25000.0,Petrol,Manual,First,18,1198,86.8,5,2.75,Executive
Tata,Pune,1,2000.0,Petrol,Automatic,First,23,1199,83.83,5,5.0,Mass-Market
Mahindra,Kochi,5,45239.0,Diesel,Manual,First,12,2179,120.0,8,7.09,Mass-Market
Bmw,Hyderabad,8,101999.0,Diesel,Automatic,First,16,1995,218.0,5,19.99,Luxury
Toyota,Mumbai,5,74219.0,Diesel,Manual,First,21,1364,87.2,5,10.75,Executive
Honda,Mumbai,3,25000.0,Petrol,Automatic,First,18,1497,117.3,5,9.45,Executive
Hyundai,Hyderabad,11,109606.0,Diesel,Manual,First,22,1582,126.2,5,2.9,Mass-Market
Maruti,Kolkata,4,36000.0,Diesel,Manual,First,26,1248,74.0,5,4.7,Entry-Level
Maruti,Coimbatore,3,41810.0,Petrol,Manual,First,20,1373,91.1,5,7.11,Entry-Level
Ford,Jaipur,5,93321.0,Diesel,Manual,First,22,1498,89.84,5,6.25,Mass-Market
Maruti,Hyderabad,8,81000.0,Petrol,Manual,First,20,998,67.1,5,2.2,Entry-Level
Honda,Kochi,0,25717.0,Petrol,Automatic,First,19,1199,88.76,5,8.86,Executive
Mahindra,Delhi,4,37000.0,Diesel,Manual,First,15,2179,140.0,7,9.3,Mass-Market
Mahindra,Coimbatore,2,56380.0,Diesel,Manual,First,18,1493,100.0,7,7.57,Mass-Market
Honda,Chennai,2,8000.0,Petrol,Manual,First,18,1199,88.7,5,7.9,Executive
Maruti,Kochi,1,14589.0,Petrol,Manual,First,16,1298,88.2,5,5.65,Entry-Level
Volkswagen,Delhi,6,65088.0,Petrol,Manual,First,16,1198,73.9,5,3.25,Executive
Hyundai,Coimbatore,0,24864.0,Diesel,Manual,First,20,1582,126.2,5,16.27,Mass-Market
Chevrolet,Coimbatore,8,64831.0,Petrol,Manual,First,18,1199,79.4,5,3.21,Mass-Market
Honda,Kolkata,6,38001.0,Diesel,Manual,First,25,1498,98.6,5,3.9,Executive
Mercedes-benz,Mumbai,11,77000.0,Petrol,Automatic,Second,10,2496,157.7,5,6.5,Luxury
Bmw,Hyderabad,3,27000.0,Diesel,Automatic,First,18,2993,265.0,5,48.0,Luxury
Audi,Mumbai,3,39000.0,Diesel,Automatic,First,20,1968,143.0,5,18.9,Luxury
Maruti,Pune,4,131000.0,Diesel,Manual,First,26,1248,74.0,5,3.6,Entry-Level
Maruti,Kolkata,4,43000.0,Diesel,Manual,First,26,1248,74.0,5,5.5,Entry-Level
Toyota,Pune,8,68000.0,Diesel,Manual,Second,12,2494,102.0,7,7.0,Executive
Bmw,Bangalore,3,45165.0,Diesel,Automatic,First,16,1995,184.0,5,41.75,Luxury
Bmw,Hyderabad,12,120000.0,Diesel,Automatic,First,16,1995,218.0,5,10.5,Luxury
Mahindra,Coimbatore,5,86091.0,Diesel,Manual,First,15,2179,140.0,7,10.09,Mass-Market
Honda,Delhi,10,71499.0,Petrol,Manual,First,17,1497,118.0,5,3.0,Executive
Force,Chennai,5,50000.0,Diesel,Manual,First,17,2200,139.01,7,12.0,Entry-Level
Volkswagen,Jaipur,4,66000.0,Diesel,Manual,First,20,1498,88.0,5,4.91,Executive
Honda,Kolkata,9,45000.0,Petrol,Manual,First,16,1198,90.0,5,2.0,Executive
Toyota,Hyderabad,4,69189.0,Diesel,Manual,First,23,1364,67.06,5,5.3,Executive
Nissan,Mumbai,5,40206.0,Diesel,Manual,First,19,1461,108.5,5,7.22,Mass-Market
Bmw,Kochi,2,36723.0,Diesel,Automatic,First,18,1995,190.0,5,32.57,Luxury
Hyundai,Mumbai,9,57500.0,Petrol,Manual,First,18,1197,80.0,5,2.75,Mass-Market
Ford,Hyderabad,8,52000.0,Diesel,Manual,First,17,1399,68.0,5,3.75,Mass-Market
Honda,Kochi,5,60952.0,Petrol,Automatic,First,16,1497,118.0,5,5.91,Executive
Maruti,Chennai,6,87192.0,Diesel,Manual,First,25,1248,74.0,5,4.35,Entry-Level
Hyundai,Delhi,5,58000.0,Diesel,Manual,First,24,1120,70.0,5,3.25,Mass-Market
Audi,Pune,2,59500.0,Diesel,Automatic,First,14,2967,245.0,7,68.0,Luxury
Volkswagen,Mumbai,3,16650.0,Petrol,Manual,First,17,1198,74.0,5,5.5,Executive
Honda,Kochi,1,34696.0,Petrol,Automatic,First,18,1497,117.3,5,12.08,Executive
Maruti,Kochi,1,42243.0,Diesel,Manual,First,27,1248,74.0,5,7.48,Entry-Level
Hyundai,Jaipur,3,57824.0,Diesel,Manual,First,24,1120,70.0,5,5.5,Mass-Market
Maruti,Jaipur,8,110000.0,Diesel,Manual,First,19,1248,73.9,5,3.5,Entry-Level
Toyota,Hyderabad,6,63455.0,Diesel,Manual,First,11,2982,171.0,7,19.0,Executive
Honda,Hyderabad,2,17151.0,Diesel,Manual,First,27,1498,98.6,5,8.4,Executive
Maruti,Pune,3,31001.0,Diesel,Manual,First,24,1248,88.5,5,7.25,Entry-Level
Maruti,Kolkata,5,42109.0,Diesel,Manual,First,23,1248,74.0,5,4.25,Entry-Level
Skoda,Delhi,4,55000.0,Diesel,Automatic,Second,21,1498,103.52,5,5.7,Executive
Maruti,Hyderabad,6,30852.0,Petrol,Manual,First,22,796,47.3,5,2.49,Entry-Level
Volkswagen,Pune,8,65000.0,Petrol,Manual,Second,16,1198,73.9,5,3.0,Executive
Honda,Delhi,4,65000.0,Diesel,Manual,First,26,1498,98.6,5,5.95,Executive
Maruti,Delhi,6,72000.0,Diesel,Manual,First,23,1248,74.0,5,2.69,Entry-Level
Audi,Bangalore,5,29000.0,Diesel,Automatic,First,17,1968,174.33,5,26.0,Luxury
Honda,Kolkata,4,32000.0,Petrol,Manual,First,17,1497,117.3,5,5.5,Executive
Ford,Chennai,3,29875.0,Petrol,Manual,First,18,1196,86.8,5,4.85,Mass-Market
Maruti,Kochi,1,32539.0,Diesel,Manual,First,24,1248,88.5,5,8.39,Entry-Level
Renault,Hyderabad,4,83090.0,Diesel,Manual,First,19,1461,108.45,5,7.99,Mass-Market
Hyundai,Hyderabad,3,62679.0,Diesel,Manual,First,21,1396,88.73,5,6.95,Mass-Market
Mahindra,Mumbai,9,93000.0,Petrol,Manual,First,15,1390,75.0,5,1.5,Mass-Market
Honda,Mumbai,13,44000.0,Petrol,Manual,First,17,1497,78.0,5,1.55,Executive
Ford,Bangalore,9,78400.0,Petrol,Manual,Second,15,1196,70.0,5,2.75,Mass-Market
Renault,Mumbai,5,71300.0,Petrol,Manual,First,13,1598,102.53,5,4.25,Mass-Market
Hyundai,Kolkata,4,18000.0,Petrol,Manual,First,20,1197,78.9,5,2.85,Mass-Market
Land,Coimbatore,0,24013.0,Diesel,Automatic,First,12,1999,148.31,7,56.14,Luxury
Audi,Ahmedabad,10,99100.0,Petrol,Automatic,Second,9,1984,208.0,5,10.0,Luxury
Maruti,Kolkata,2,14000.0,Diesel,Manual,First,26,1248,74.0,5,7.5,Entry-Level
Audi,Coimbatore,4,44811.0,Diesel,Automatic,First,17,1968,174.33,5,25.81,Luxury
Volkswagen,Ahmedabad,5,44000.0,Petrol,Manual,First,16,1198,74.0,5,4.3,Executive
Toyota,Chennai,9,136000.0,Diesel,Manual,Second,11,2982,171.0,7,11.0,Executive
Toyota,Jaipur,9,144113.0,Diesel,Manual,Second,11,2982,171.0,7,11.75,Executive
Honda,Coimbatore,7,94989.0,Petrol,Manual,First,12,2354,177.6,5,6.58,Executive
Maruti,Chennai,7,58133.0,Diesel,Manual,First,22,1248,74.0,5,4.8,Entry-Level
Skoda,Pune,11,61000.0,Petrol,Manual,Second,17,1198,70.0,5,1.65,Executive
Jeep,Kolkata,2,27000.0,Diesel,Manual,First,17,1956,170.0,5,15.0,Premium
Tata,Ahmedabad,5,18050.0,Petrol,Manual,Second,25,624,37.5,4,1.0,Mass-Market
Ford,Hyderabad,12,145277.0,Petrol,Manual,First,15,1596,101.0,5,1.65,Mass-Market
Maruti,Ahmedabad,4,42000.0,Diesel,Manual,First,27,793,47.0,5,3.6,Entry-Level
Toyota,Delhi,8,86000.0,Diesel,Manual,First,11,2982,171.0,7,11.5,Executive
Maruti,Ahmedabad,4,42150.0,Diesel,Manual,First,27,793,47.0,5,3.6,Entry-Level
Hyundai,Pune,4,30158.0,Petrol,Manual,First,21,814,55.2,5,3.05,Mass-Market
Ford,Bangalore,8,47000.0,Diesel,Manual,Second,23,1498,90.0,5,6.0,Mass-Market
Volkswagen,Ahmedabad,6,39000.0,Petrol,Manual,First,16,1198,74.0,5,3.75,Executive
Volkswagen,Coimbatore,3,32125.0,Petrol,Manual,First,16,1199,74.0,5,6.17,Executive
Maruti,Coimbatore,2,58829.0,Diesel,Manual,First,24,1248,88.5,5,9.05,Entry-Level
Honda,Coimbatore,6,67559.0,Petrol,Manual,First,19,1198,86.8,5,4.05,Executive
Maruti,Pune,6,55000.0,Petrol,Manual,First,17,1298,85.8,5,4.25,Entry-Level
Maruti,Kolkata,1,30000.0,Petrol,Manual,First,23,998,67.04,5,3.75,Entry-Level
Hyundai,Mumbai,3,28000.0,Petrol,Automatic,First,13,1591,121.3,5,11.85,Mass-Market
Ford,Kochi,3,31826.0,Diesel,Manual,First,22,1498,89.84,5,8.24,Mass-Market
Honda,Jaipur,11,100009.0,Petrol,Manual,Second,13,1997,141.1,5,6.5,Executive
Land,Coimbatore,0,17201.0,Diesel,Automatic,First,12,2179,187.7,7,58.91,Luxury
Mahindra,Delhi,5,74345.0,Diesel,Manual,First,15,2179,140.0,7,8.0,Mass-Market
Volkswagen,Kochi,4,58134.0,Petrol,Manual,First,16,1198,74.0,5,4.64,Executive
Hyundai,Kochi,9,30566.0,Petrol,Automatic,First,19,1197,80.0,5,3.32,Mass-Market
Hyundai,Chennai,7,55231.0,Petrol,Manual,Second,20,1197,78.9,5,2.78,Mass-Market
Chevrolet,Kochi,3,67774.0,Diesel,Automatic,First,14,1998,163.7,5,8.95,Mass-Market
Mercedes-benz,Mumbai,6,50319.0,Petrol,Automatic,First,12,1991,181.03,5,21.95,Luxury
Hyundai,Ahmedabad,6,45000.0,Petrol,Manual,First,11,2359,134.0,5,7.9,Mass-Market
Mercedes-benz,Kolkata,12,43627.0,Petrol,Automatic,First,11,1796,186.0,5,29.0,Luxury
Volkswagen,Kolkata,6,45000.0,Diesel,Manual,First,22,1199,73.9,5,3.25,Executive
Honda,Mumbai,5,10500.0,Petrol,Manual,First,17,1497,117.3,5,5.9,Executive
Maruti,Coimbatore,2,21789.0,Diesel,Manual,First,24,1248,88.5,5,9.88,Entry-Level
Hyundai,Coimbatore,0,21134.0,Petrol,Manual,First,18,1197,81.86,5,8.78,Mass-Market
Tata,Kolkata,8,90000.0,Diesel,Manual,Second,13,2179,138.1,7,2.75,Mass-Market
Nissan,Kochi,5,51553.0,Diesel,Manual,First,21,1461,84.8,5,5.98,Mass-Market
Bmw,Delhi,8,31000.0,Petrol,Automatic,First,10,2497,215.0,5,31.0,Luxury
Toyota,Delhi,8,67422.0,Petrol,Manual,Second,14,1798,138.0,5,3.55,Executive
Hyundai,Kochi,4,60519.0,Diesel,Manual,First,22,1582,126.32,5,6.24,Mass-Market
Maruti,Kolkata,10,34000.0,Diesel,Manual,First,19,1248,73.9,5,2.19,Entry-Level
Maruti,Hyderabad,6,68434.0,Diesel,Manual,First,28,1248,73.75,5,5.5,Entry-Level
Maruti,Pune,5,17000.0,Petrol,Manual,First,24,998,67.1,5,2.1,Entry-Level
Jaguar,Coimbatore,8,43686.0,Petrol,Automatic,First,10,5000,503.0,4,50.66,Luxury
Mercedes-benz,Kolkata,7,22000.0,Diesel,Automatic,First,14,2143,170.0,5,14.0,Luxury
Hyundai,Mumbai,6,79225.0,Diesel,Manual,First,22,1582,126.2,5,5.5,Mass-Market
Chevrolet,Pune,12,63000.0,Petrol,Manual,Third,14,1598,102.0,5,1.2,Mass-Market
Maruti,Hyderabad,5,61922.0,Petrol,Manual,First,20,1197,81.8,5,5.3,Entry-Level
Hyundai,Chennai,4,85000.0,Diesel,Manual,First,23,1582,126.2,5,6.3,Mass-Market
Mercedes-benz,Kochi,2,26192.0,Diesel,Automatic,First,17,2143,168.0,5,40.47,Luxury
Toyota,Delhi,6,65000.0,Diesel,Manual,First,13,2982,168.5,7,16.1,Executive
Audi,Delhi,5,44999.0,Diesel,Automatic,First,12,1968,167.6,5,25.0,Luxury
Bmw,Mumbai,11,81308.0,Diesel,Automatic,Second,13,1995,170.0,5,7.95,Luxury
Maruti,Delhi,3,35000.0,Petrol,Manual,First,24,796,47.3,5,2.65,Entry-Level
Maruti,Coimbatore,7,65349.0,Petrol,Manual,First,20,998,67.1,5,2.81,Entry-Level
Audi,Hyderabad,7,80000.0,Petrol,Automatic,First,15,1798,167.62,5,17.5,Luxury
Maruti,Mumbai,7,61000.0,Petrol,Manual,First,16,1197,85.0,5,3.3,Entry-Level
Maruti,Kochi,0,31817.0,Petrol,Manual,First,22,998,67.04,5,5.34,Entry-Level
Skoda,Hyderabad,3,41000.0,Diesel,Manual,First,21,1498,103.52,5,8.5,Executive
Honda,Kochi,9,82606.0,Petrol,Manual,Second,16,1198,90.0,5,2.69,Executive
Mahindra,Ahmedabad,4,52000.0,Diesel,Manual,First,16,2179,140.0,7,11.5,Mass-Market
Maruti,Coimbatore,8,50318.0,Petrol,Manual,First,18,1197,85.8,5,4.06,Entry-Level
Mercedes-benz,Hyderabad,3,50000.0,Diesel,Automatic,First,17,2143,201.15,5,49.0,Luxury
Skoda,Bangalore,7,72000.0,Diesel,Manual,First,20,1598,103.5,5,4.6,Executive
Hyundai,Delhi,4,63776.0,Diesel,Manual,First,24,1120,70.0,5,3.96,Mass-Market
Hyundai,Mumbai,4,28133.0,Petrol,Manual,First,18,1197,81.86,5,5.6,Mass-Market
Tata,Kolkata,2,45000.0,Diesel,Manual,First,22,1248,74.0,5,3.75,Mass-Market
Hyundai,Jaipur,4,55697.0,Diesel,Manual,First,22,1396,88.73,5,5.5,Mass-Market
Skoda,Delhi,7,62000.0,Diesel,Manual,Second,20,1598,103.5,5,3.0,Executive
Fiat,Mumbai,8,48000.0,Petrol,Manual,First,16,1368,90.0,5,3.0,Mass-Market
Maruti,Pune,9,90246.0,Petrol,Manual,First,16,1298,88.2,5,2.95,Entry-Level
Tata,Hyderabad,4,80500.0,Diesel,Manual,First,25,1396,69.0,5,2.45,Mass-Market
Mercedes-benz,Pune,7,119000.0,Diesel,Automatic,First,14,2143,170.0,5,13.99,Luxury
Mercedes-benz,Bangalore,3,28541.0,Diesel,Automatic,First,11,2987,254.79,5,60.75,Luxury
Honda,Chennai,7,41000.0,Petrol,Manual,Second,16,1497,116.3,5,4.5,Executive
Hyundai,Mumbai,9,58000.0,Petrol,Manual,Second,18,1197,80.0,5,2.5,Mass-Market
Toyota,Chennai,4,99000.0,Diesel,Manual,First,13,2982,168.5,7,20.5,Executive
Hyundai,Delhi,5,31200.0,Petrol,Manual,First,18,1197,82.0,5,3.9,Mass-Market
Volkswagen,Chennai,10,85000.0,Diesel,Manual,Second,15,1896,105.0,5,3.5,Executive
Ford,Hyderabad,3,60924.0,Petrol,Automatic,First,15,1499,110.4,5,8.3,Mass-Market
Hyundai,Chennai,7,45000.0,Petrol,Manual,First,21,814,55.2,5,2.5,Mass-Market
Nissan,Kolkata,8,44000.0,Petrol,Automatic,First,19,1198,75.94,5,2.65,Mass-Market
Honda,Kochi,3,30534.0,Petrol,Automatic,First,19,1199,88.7,5,7.42,Executive
Volkswagen,Kochi,3,46399.0,Petrol,Manual,First,16,1198,74.0,5,4.63,Executive
Maruti,Kolkata,11,42000.0,Petrol,Manual,First,19,796,46.3,5,1.09,Entry-Level
Hyundai,Delhi,8,67000.0,Diesel,Manual,First,22,1582,126.32,5,3.8,Mass-Market
Mercedes-benz,Mumbai,6,58000.0,Diesel,Automatic,First,10,2148,170.0,5,15.75,Luxury
Tata,Coimbatore,4,27000.0,Petrol,Manual,First,17,1193,88.7,5,5.27,Mass-Market
Honda,Mumbai,7,39566.0,Petrol,Manual,Second,18,1198,86.8,5,2.75,Executive
Honda,Chennai,3,14980.0,Diesel,Manual,First,27,1498,98.6,5,7.4,Executive
Maruti,Jaipur,2,18491.0,Petrol,Automatic,First,24,998,67.1,5,3.9,Entry-Level
Hyundai,Pune,4,118211.0,Diesel,Manual,First,22,1396,88.73,5,5.9,Mass-Market
Maruti,Coimbatore,3,63316.0,Diesel,Manual,First,22,1598,118.0,5,9.58,Entry-Level
Mercedes-benz,Delhi,5,42000.0,Diesel,Automatic,First,14,2143,203.0,5,24.95,Luxury
Chevrolet,Kochi,4,25648.0,Petrol,Manual,First,13,1399,98.82,7,4.29,Mass-Market
Mercedes-benz,Delhi,8,67612.0,Diesel,Automatic,Second,14,2143,203.0,5,11.5,Luxury
Mahindra,Mumbai,3,33000.0,Diesel,Manual,First,16,2179,140.0,7,9.65,Mass-Market
Hyundai,Mumbai,4,20000.0,Petrol,Manual,First,20,1197,78.9,5,3.75,Mass-Market
Hyundai,Pune,12,143000.0,Petrol,Manual,Second,14,1341,82.9,5,1.1,Mass-Market
Audi,Coimbatore,5,118218.0,Diesel,Automatic,First,12,2967,241.4,7,31.41,Luxury
Mahindra,Pune,7,99000.0,Diesel,Manual,Third,12,2179,120.0,8,6.0,Mass-Market
Honda,Pune,3,22700.0,Petrol,Manual,First,18,1199,88.7,5,5.55,Executive
Tata,Jaipur,2,28000.0,Diesel,Manual,First,14,2179,138.1,7,10.91,Mass-Market
Mahindra,Kolkata,5,62000.0,Diesel,Manual,First,15,2179,140.0,7,7.25,Mass-Market
Volkswagen,Hyderabad,7,107023.0,Diesel,Manual,First,22,1199,73.9,5,3.9,Executive
Maruti,Delhi,7,71082.0,Diesel,Manual,First,19,1248,73.9,5,3.95,Entry-Level
Audi,Mumbai,6,60000.0,Diesel,Automatic,First,15,1968,174.33,5,22.0,Luxury
Maruti,Delhi,5,21701.0,Petrol,Manual,First,23,998,67.04,5,3.38,Entry-Level
Honda,Mumbai,8,56000.0,Petrol,Manual,First,16,1497,116.3,5,3.45,Executive
Hyundai,Delhi,3,32450.0,Petrol,Manual,First,18,1197,81.83,5,5.75,Mass-Market
Renault,Jaipur,3,12500.0,Petrol,Manual,First,25,799,53.3,5,2.75,Mass-Market
Mercedes-benz,Kochi,0,20483.0,Diesel,Automatic,First,17,2143,136.0,5,30.3,Luxury
Ford,Hyderabad,5,45800.0,Diesel,Manual,First,22,1498,89.84,5,7.5,Mass-Market
Hyundai,Coimbatore,4,35441.0,Petrol,Manual,First,18,1197,81.83,5,6.87,Mass-Market
Toyota,Bangalore,4,86398.0,Diesel,Manual,First,12,2494,100.6,7,15.2,Executive
Nissan,Chennai,7,150000.0,Diesel,Manual,First,21,1461,84.8,5,3.5,Mass-Market
Maruti,Hyderabad,5,89000.0,Diesel,Manual,First,25,1248,74.0,5,5.85,Entry-Level
Maruti,Hyderabad,9,68375.0,Petrol,Manual,First,19,998,66.1,5,2.5,Entry-Level
Maruti,Pune,6,52000.0,Petrol,Manual,First,18,1197,85.8,5,3.95,Entry-Level
Mercedes-benz,Jaipur,2,39000.0,Diesel,Automatic,First,17,2143,136.0,5,27.0,Luxury
Maruti,Bangalore,5,68000.0,Petrol,Manual,Second,16,1373,93.7,7,6.75,Entry-Level
Maruti,Jaipur,12,71000.0,Petrol,Manual,Second,18,998,67.1,5,1.5,Entry-Level
Volkswagen,Hyderabad,7,72003.0,Diesel,Manual,First,22,1199,73.9,5,3.9,Executive
Ford,Hyderabad,5,135670.0,Diesel,Manual,First,22,1498,89.84,5,6.55,Mass-Market
Honda,Kochi,2,65850.0,Diesel,Manual,First,25,1498,98.6,5,9.44,Executive
Toyota,Coimbatore,4,53920.0,Petrol,Manual,First,14,1798,138.03,5,10.77,Executive
Mahindra,Ahmedabad,5,58000.0,Diesel,Manual,First,15,2179,140.0,7,7.5,Mass-Market
Maruti,Kolkata,3,4000.0,Petrol,Manual,First,24,796,47.3,5,3.0,Entry-Level
Bmw,Chennai,9,58000.0,Diesel,Automatic,First,18,2993,265.0,5,11.75,Luxury
Hyundai,Kochi,3,29832.0,Petrol,Manual,First,21,814,55.2,5,3.29,Mass-Market
Maruti,Chennai,3,71156.0,Diesel,Manual,First,26,1248,74.0,5,6.5,Entry-Level
Audi,Hyderabad,8,54000.0,Diesel,Automatic,First,16,1968,147.51,5,18.0,Luxury
Skoda,Bangalore,10,75000.0,Petrol,Automatic,Second,13,1798,157.75,5,4.95,Executive
Tata,Kochi,4,39208.0,Petrol,Manual,First,17,1193,88.7,5,4.52,Mass-Market
Force,Kolkata,5,41000.0,Diesel,Manual,First,17,2149,139.07,7,8.0,Entry-Level
Honda,Coimbatore,6,38622.0,Petrol,Manual,First,17,1497,117.3,5,6.26,Executive
Nissan,Chennai,3,18000.0,Petrol,Manual,First,16,1498,97.7,5,7.5,Mass-Market
Volkswagen,Mumbai,8,45000.0,Petrol,Automatic,First,14,1598,103.6,5,3.35,Executive
Hyundai,Mumbai,5,48656.0,Petrol,Automatic,First,15,1591,121.3,5,5.5,Mass-Market
Hyundai,Bangalore,7,79000.0,Diesel,Automatic,First,22,1582,126.2,5,5.25,Mass-Market
Audi,Bangalore,7,88000.0,Diesel,Automatic,First,16,1968,140.0,5,16.25,Luxury
Maruti,Delhi,10,92000.0,Petrol,Manual,First,15,1586,103.3,5,2.7,Entry-Level
Ford,Chennai,0,9000.0,Diesel,Automatic,First,12,2198,158.0,7,32.9,Mass-Market
Maruti,Coimbatore,11,50121.0,Petrol,Manual,First,20,1197,83.11,5,3.41,Entry-Level
Hyundai,Hyderabad,5,79000.0,Diesel,Manual,First,24,1120,70.0,5,4.15,Mass-Market
Volkswagen,Hyderabad,5,46000.0,Diesel,Manual,Second,20,1498,88.8,5,5.9,Executive
Mercedes-benz,Pune,7,100000.0,Petrol,Automatic,First,10,2496,157.7,5,11.5,Luxury
Hyundai,Kolkata,4,41000.0,Petrol,Manual,First,18,1197,81.83,5,4.75,Mass-Market
Maruti,Chennai,4,25000.0,Petrol,Automatic,First,24,998,67.1,5,3.5,Entry-Level
Maruti,Pune,5,71899.0,Diesel,Manual,First,20,1248,88.76,7,7.25,Entry-Level
Maruti,Mumbai,3,7100.0,Petrol,Automatic,First,23,998,67.04,5,4.35,Entry-Level
Renault,Coimbatore,1,38171.0,Petrol,Automatic,Second,22,999,67.0,5,4.99,Mass-Market
Mahindra,Bangalore,6,70359.0,Diesel,Manual,First,12,2179,120.0,8,7.65,Mass-Market
Toyota,Chennai,8,170000.0,Diesel,Manual,First,12,2494,102.0,7,9.0,Executive
Volkswagen,Chennai,2,26969.0,Diesel,Manual,First,22,1199,73.9,5,6.9,Executive
Ford,Chennai,8,56500.0,Diesel,Manual,First,20,1399,68.0,5,2.9,Mass-Market
Nissan,Kolkata,5,40000.0,Diesel,Manual,First,20,1461,83.8,5,5.75,Mass-Market
Force,Kolkata,5,41000.0,Diesel,Manual,First,17,2200,139.01,7,8.0,Entry-Level
Renault,Kochi,2,53105.0,Petrol,Automatic,First,22,999,67.0,5,4.41,Mass-Market
Skoda,Mumbai,6,23000.0,Diesel,Manual,First,21,1498,103.52,5,4.95,Executive
Mahindra,Hyderabad,3,80999.0,Diesel,Automatic,First,16,2179,140.0,7,14.4,Mass-Market
Ford,Chennai,7,82000.0,Diesel,Manual,First,20,1399,68.05,5,2.95,Mass-Market
Mahindra,Coimbatore,2,68557.0,Diesel,Manual,First,15,2523,62.1,7,8.14,Mass-Market
Volkswagen,Hyderabad,3,34000.0,Diesel,Manual,First,20,1498,108.5,5,8.45,Executive
Toyota,Pune,4,77000.0,Diesel,Manual,First,12,2494,100.0,8,12.5,Executive
Mahindra,Mumbai,7,48000.0,Diesel,Manual,First,15,2179,140.0,7,6.5,Mass-Market
Ford,Coimbatore,4,28232.0,Petrol,Manual,Second,15,1499,110.0,5,7.72,Mass-Market
Volkswagen,Chennai,8,110000.0,Diesel,Automatic,First,16,1968,138.1,5,8.0,Executive
Tata,Chennai,10,120000.0,Diesel,Manual,Second,13,2179,138.0,7,3.0,Mass-Market
Bmw,Mumbai,6,49000.0,Diesel,Automatic,First,8,2993,245.0,4,29.0,Luxury
Volkswagen,Kolkata,5,22000.0,Petrol,Manual,First,16,1198,74.0,5,4.11,Executive
Hyundai,Coimbatore,4,14925.0,Petrol,Manual,First,18,1197,82.9,5,5.37,Mass-Market
Maruti,Mumbai,6,75000.0,Diesel,Manual,First,20,1248,88.8,7,6.55,Entry-Level
Honda,Chennai,4,23000.0,Petrol,Manual,First,17,1497,117.3,5,7.0,Executive
Honda,Mumbai,5,57000.0,Petrol,Manual,First,17,1497,118.0,5,5.48,Executive
Volkswagen,Kochi,6,76718.0,Diesel,Automatic,First,16,1968,138.03,5,6.51,Executive
Honda,Pune,3,138000.0,Diesel,Manual,First,25,1498,98.6,5,5.15,Executive
Mahindra,Hyderabad,6,140000.0,Diesel,Manual,Second,15,2179,140.0,7,9.0,Mass-Market
Toyota,Mumbai,11,110000.0,Petrol,Automatic,Second,14,1798,138.1,5,2.75,Executive
Bmw,Bangalore,7,73000.0,Diesel,Automatic,First,22,1995,190.0,5,12.5,Luxury
Ford,Kochi,2,63423.0,Diesel,Manual,First,23,1498,98.96,5,7.69,Mass-Market
Hyundai,Kochi,6,62132.0,Petrol,Manual,First,18,1197,82.85,5,4.57,Mass-Market
Honda,Mumbai,6,51000.0,Petrol,Automatic,First,16,1497,118.0,5,4.5,Executive
Maruti,Hyderabad,4,75000.0,Diesel,Manual,First,23,1248,73.94,5,4.9,Entry-Level
Hyundai,Kolkata,11,55410.0,Petrol,Manual,First,19,1086,68.05,5,1.65,Mass-Market
Chevrolet,Mumbai,4,41000.0,Petrol,Manual,First,18,1199,82.4,5,3.25,Mass-Market
Hyundai,Chennai,7,45000.0,Diesel,Manual,First,22,1582,126.32,5,6.25,Mass-Market
Hyundai,Kochi,1,53322.0,Petrol,Manual,First,15,1591,121.3,5,12.13,Mass-Market
Chevrolet,Jaipur,6,48000.0,Petrol,Manual,First,18,1199,82.4,5,3.25,Mass-Market
Audi,Hyderabad,6,72000.0,Diesel,Automatic,First,14,1968,174.3,5,29.0,Luxury
Honda,Kochi,6,50266.0,Petrol,Manual,First,17,1497,118.0,5,5.53,Executive
Ford,Hyderabad,2,21800.0,Petrol,Manual,First,17,1497,121.36,5,8.75,Mass-Market
Audi,Bangalore,5,45000.0,Diesel,Automatic,Second,12,2967,241.4,7,37.9,Luxury
Hyundai,Delhi,9,62000.0,Petrol,Manual,First,20,1197,78.9,5,2.4,Mass-Market
Hyundai,Chennai,5,41681.0,Petrol,Manual,First,17,1197,80.0,5,4.55,Mass-Market
